sess0001, 000033, 193, 203, DIMM01, 20000, 40, 500.000000, GVWY, 2385, 40, 59.625000, SHVR, 2639, 40, 65.975000, SNPR, 0, 40, 0.000000, ZIC, 2360, 40, 59.000000, ZIP, 2208, 40, 55.200000, 193, 203, 
sess0001, 000034, 187, 201, DIMM01, 20000, 40, 500.000000, GVWY, 2493, 40, 62.325000, SHVR, 2639, 40, 65.975000, SNPR, 0, 40, 0.000000, ZIC, 2360, 40, 59.000000, ZIP, 2225, 40, 55.625000, 187, 201, 
sess0001, 000034, 117, 200, DIMM01, 20000, 40, 500.000000, GVWY, 2493, 40, 62.325000, SHVR, 2692, 40, 67.300000, SNPR, 0, 40, 0.000000, ZIC, 2410, 40, 60.250000, ZIP, 2225, 40, 55.625000, 117, 200, 
sess0001, 000034, 87, 200, DIMM01, 20000, 40, 500.000000, GVWY, 2493, 40, 62.325000, SHVR, 2692, 40, 67.300000, SNPR, 0, 40, 0.000000, ZIC, 2495, 40, 62.375000, ZIP, 2225, 40, 55.625000, 87, 200, 
sess0001, 000034, 135, 200, DIMM01, 20000, 40, 500.000000, GVWY, 2493, 40, 62.325000, SHVR, 2692, 40, 67.300000, SNPR, 0, 40, 0.000000, ZIC, 2567, 40, 64.175000, ZIP, 2233, 40, 55.825000, 135, 200, 
sess0001, 000035, 176, 200, DIMM01, 20000, 40, 500.000000, GVWY, 2493, 40, 62.325000, SHVR, 2692, 40, 67.300000, SNPR, 0, 40, 0.000000, ZIC, 2599, 40, 64.975000, ZIP, 2238, 40, 55.950000, 176, 200, 
sess0001, 000035, 135, 197, DIMM01, 20000, 40, 500.000000, GVWY, 2493, 40, 62.325000, SHVR, 2692, 40, 67.300000, SNPR, 0, 40, 0.000000, ZIC, 2625, 40, 65.625000, ZIP, 2340, 40, 58.500000, 135, 197, 
sess0001, 000036, 180, 187, DIMM01, 20000, 40, 500.000000, GVWY, 2535, 40, 63.375000, SHVR, 2802, 40, 70.050000, SNPR, 0, 40, 0.000000, ZIC, 2625, 40, 65.625000, ZIP, 2340, 40, 58.500000, 180, 187, 
sess0001, 000037, 180, 183, DIMM01, 20000, 40, 500.000000, GVWY, 2535, 40, 63.375000, SHVR, 2833, 40, 70.825000, SNPR, 0, 40, 0.000000, ZIC, 2625, 40, 65.625000, ZIP, 2387, 40, 59.675000, 180, 183, 
sess0001, 000037, 180, 182, DIMM01, 20000, 40, 500.000000, GVWY, 2567, 40, 64.175000, SHVR, 2862, 40, 71.550000, SNPR, 0, 40, 0.000000, ZIC, 2625, 40, 65.625000, ZIP, 2387, 40, 59.675000, 180, 182, 
sess0001, 000037, 181, 183, DIMM01, 20000, 40, 500.000000, GVWY, 2567, 40, 64.175000, SHVR, 2981, 40, 74.525000, SNPR, 0, 40, 0.000000, ZIC, 2625, 40, 65.625000, ZIP, 2387, 40, 59.675000, 181, 183, 
sess0001, 000037, 181, 182, DIMM01, 20000, 40, 500.000000, GVWY, 2567, 40, 64.175000, SHVR, 2981, 40, 74.525000, SNPR, 0, 40, 0.000000, ZIC, 2625, 40, 65.625000, ZIP, 2584, 40, 64.600000, 181, 182, 
sess0001, 000038, 181, 184, DIMM01, 20000, 40, 500.000000, GVWY, 2567, 40, 64.175000, SHVR, 3150, 40, 78.750000, SNPR, 0, 40, 0.000000, ZIC, 2625, 40, 65.625000, ZIP, 2618, 40, 65.450000, 181, 184, 
sess0001, 000038, 179, 184, DIMM01, 20000, 40, 500.000000, GVWY, 2612, 40, 65.300000, SHVR, 3201, 40, 80.025000, SNPR, 0, 40, 0.000000, ZIC, 2625, 40, 65.625000, ZIP, 2618, 40, 65.450000, 179, 184, 
sess0001, 000038, 108, 184, DIMM01, 20000, 40, 500.000000, GVWY, 2744, 40, 68.600000, SHVR, 3201, 40, 80.025000, SNPR, 0, 40, 0.000000, ZIC, 2625, 40, 65.625000, ZIP, 2641, 40, 66.025000, 108, 184, 
sess0001, 000039, 109, 187, DIMM01, 20000, 40, 500.000000, GVWY, 2799, 40, 69.975000, SHVR, 3201, 40, 80.025000, SNPR, 0, 40, 0.000000, ZIC, 2625, 40, 65.625000, ZIP, 2747, 40, 68.675000, 109, 187, 
sess0001, 000040, 115, 122, DIMM01, 20000, 40, 500.000000, GVWY, 2799, 40, 69.975000, SHVR, 3305, 40, 82.625000, SNPR, 0, 40, 0.000000, ZIC, 2625, 40, 65.625000, ZIP, 2747, 40, 68.675000, 115, 122, 
sess0001, 000040, 115, 186, DIMM01, 19878, 40, 496.950000, GVWY, 2799, 40, 69.975000, SHVR, 3305, 40, 82.625000, SNPR, 0, 40, 0.000000, ZIC, 2625, 40, 65.625000, ZIP, 2747, 40, 68.675000, 115, 186, 
